class_old,class_new
thumbIcon__3f776,thumbIcon__954fb
infoCardValue__729a8,infoCardValue__1a082
noTextToSpeechButtonFirst__4f752,noTextToSpeechButtonFirst__88411
colorStandard__5111e,colorStandard__3d599
baseLayer__8fda3,baseLayer__2b890
footerImage_b0b86b,footerImage__2c3fd
endSpacer_ecb481,endSpacer__4fa87
whatsNew__0d49d,whatsNew__43f75
rightArrow__0633c,rightArrow_ca65a9
nameTag__0e320,nameTag__77ab2
mention__42c7f,mention__76c22
emptyContainer_a4bd05,emptyContainer__00d9a
headerArt__851a2,headerArt__63edd
advancedModeQuestions__3a116,advancedModeQuestions_c25bc3
modalContent__3c320,modalContent_b4487e
container_fa0d66,container__3824b
notificationToggle_ceaede,notificationToggle_cd95c0
heading-sm-extrabold__9ba48,heading-sm-extrabold_ae00e2
timestamp__90cba,timestamp_c2c2f8
videoWrapper__2fde3,videoWrapper__56671
iconMask__6ef18,iconMask__831e9
small_d2f964,small_b35a0f
enabled__470f0,enabled__214db
introductionSubheader__4305b,introductionSubheader__3d5ba
carousel__88cc0,carousel__5967e
heading-deprecated-12-extrabold_ab3275,heading-deprecated-12-extrabold__8b7c6
targetStageInstance_f9d669,targetStageInstance__9d662
topicsPill__0900f,topicsPill_bf6ef4
innerContainer__401fb,innerContainer__18aad
presetEffectBackground__97b48,presetEffectBackground__87eb6
spinner__86d4a,spinner__8c291
replying_d7b6ad,replying__38514
flexFullWidth__76d39,flexFullWidth_c17357
contentPadding__724c5,contentPadding_e792bb
checkboxDisplay__0db01,checkboxDisplay__7de94
content__5dda1,content__12396
heading-md-bold__78d05,heading-md-bold_c04f68
mainContent__3863d,mainContent_d74b41
bodyWrapper__9ca2b,bodyWrapper_c6e561
name__48cc7,name__02f7a
actionButtonSize__92515,actionButtonSize__18ad3
lockedPillInner__07f9e,lockedPillInner_fc71f9
grid_c7c4e6,grid__35551
welcomeSubheading__599db,welcomeSubheading__911bb
inspectorWrapper__4d043,inspectorWrapper_de0722
buttonContainer_d9303b,buttonContainer__9d0bc
confirmationSubtitle__09d8f,confirmationSubtitle_f3b568
canceled__5c690,canceled_ed7330
disableInteraction__98388,disableInteraction__410d8
sparkles__93905,sparkles__83fe1
modalContent__48ba9,modalContent_e8fd90
heading-lg-normal__24fe8,heading-lg-normal__6e797
closeButton__669cd,closeButton__18638
header_bfd82d,header__5676e
gameIcon__71e13,gameIcon_f19d1f
text-xxs-medium_cb3bb1,text-xxs-medium__1b38f
nonMediaAttachmentsContainer_ca7b77,nonMediaAttachmentsContainer__912df
freeTrialPillInlineBlock__5839a,freeTrialPillInlineBlock__99d71
guildContainer_b5819e,guildContainer__63014
container__9c7cc,container__106a2
checkbox__0fb8e,checkbox__91818
tryItOutButtons__35a69,tryItOutButtons__9e570
green__7e4a1,green_a14a3a
bannedUser__38b44,bannedUser_f75842
emptyStateLarge__17a54,emptyStateLarge__9d149
details__77453,details_c180ea
selected_ad2258,selected_c8c00c
priceAndButtonContainer_ca83b5,priceAndButtonContainer_c10894
attachedFileCard__10412,attachedFileCard__9f342
createSecondaryButton__92edc,createSecondaryButton_c500af
header_f5cc88,header__21b33
buttonSpacing__2e339,buttonSpacing__60d00
rowIconChecked__5c82e,rowIconChecked__3b7e7
content__5fb50,content_e7c747
header__3f982,header__1f38a
speaking__1dd69,speaking_b20122
topicsDropdown_ed7440,topicsDropdown_c9f5e0
optionContainer__924a1,optionContainer_c55f2a
selectorButtonPremiumRequired_ce72d6,selectorButtonPremiumRequired__9df5b
containerOwned_d3f1c1,containerOwned__029da
emptyStateRow__69b47,emptyStateRow__47e49
wrapper__7bcde,wrapper__612a5
channelCoverageDetails__1b72e,channelCoverageDetails__9f0ab
selected__0d421,selected_c53963
topicsDropdownHeading_db330d,topicsDropdownHeading__6fa9b
formMessagePositive__3efd9,formMessagePositive__9f764
templatesContainerBody__6b97e,templatesContainerBody__106ee
fullscreenSparkleStar4_edb2d0,fullscreenSparkleStar4__696e7
heading__82412,heading_bd4613
headerRow__72a46,headerRow_df0e1d
editWelcomeSection__63a5e,editWelcomeSection_fcb9b4
icon__930c9,icon__44440
largeImageMask__4012f,largeImageMask__129d2
fieldList_aab0de,fieldList__4e6dd
emptyTitle__3eaea,emptyTitle__21a4c
itemsContainer__55390,itemsContainer__259d5
size-40__0cccd,size-40_cf1e54
entryItem__209af,entryItem_fd8a91
iconButton_c2b6d2,iconButton__900db
contentNoImagesUserPopoutV2_a72f6c,contentNoImagesUserPopoutV2__284f6
unlockTierCtaHeading__95f54,unlockTierCtaHeading__84d32
alertActionIcon_b1100c,alertActionIcon__40b67
inviteRowAvatar__7fa89,inviteRowAvatar_d5fa2f
content__93530,content__30b1d
textCell_edd42f,textCell_f73533
timeBarUserPopout__07b19,timeBarUserPopout__5b9e0
closeButton__5ebed,closeButton__02757
divider_f6c921,divider__0443b
detailsDescription__4734a,detailsDescription__2d2d5
heading_a8e109,heading__2bb1f
header__4d054,header_d2431a
guildIconImage__93ae7,guildIconImage_c1aa48
imageUploaderIconDisabled__4c574,imageUploaderIconDisabled__95a70
prejoinSubHeader__7f81a,prejoinSubHeader__7c892
wrapperQuestAccepted_b53fb1,wrapperQuestAccepted_a974bb
img__4293a,img__2d0bf
errorImage__02a3f,errorImage__290b3
addConfirmButton__13367,addConfirmButton__09162
sidebar__1e9f1,sidebar__943e9
affinityCell_bf5f64,affinityCell__66ef6
listingImage__2ef7e,listingImage__2a354
sidebarOpen__4fc25,sidebarOpen_a1f948
showOverflow_e0d48a,showOverflow__43c66
rowButton_d4b505,rowButton__687fb
headerIcon_f6c6b3,headerIcon_e0d447
wrapper__93f27,wrapper_d9a30a
radioIcon_de90a9,radioIcon_c8eba6
innerHover__54e25,innerHover__055b0
mainCheckboxContainer__777cd,mainCheckboxContainer__64d61
body_a17288,body__0eb6a
confirmationIcon_c088b7,confirmationIcon__18274
headerContainer__20cd4,headerContainer__47a65
content__5dd13,content_e42f62
resourceChannel__79493,resourceChannel__12be0
messagePreview__45016,messagePreview__69f69
jsonSection__9586a,jsonSection__2e4fc
changeDetails_ecd760,changeDetails_c0aa16
header__6d252,header__7196e
levelIcon__52335,levelIcon__1d49e
actionItemEditButtonInner__3bcda,actionItemEditButtonInner_b218c9
pinNumber_e7657e,pinNumber_e4da4d
voiceSummaryContainer_d3c805,voiceSummaryContainer__5b89a
header_e7fdf1,header__20407
description_f64bc4,description__56802
fullWidth_b90e14,fullWidth_c8bc6b
rsvpButton__05dc4,rsvpButton_c7d27c
renewalInvoiceDate__2d08a,renewalInvoiceDate__5ca0d
planOptionSubtext_ebe022,planOptionSubtext_a63bce
message_d8db25,message__7e601
sliderBar_ec36bb,sliderBar__3c099
buttonColorInGuild_cc12f5,buttonColorInGuild_c85330
errorSeparator_ce0d36,errorSeparator__09605
text-sm-normal_f9c4b1,text-sm-normal__5f53a
expanded__998e7,expanded__720c1
tooltipGreen__0ed4a,tooltipGreen__36421
appMount_fae9dd,appMount_c99875
content_d4ef39,content__1b5d8
heading-deprecated-12-semibold__3649b,heading-deprecated-12-semibold__52ccf
cozyMessage__64ce7,cozyMessage__9f4fd
actionIcon__13228,actionIcon__46939
redesign-channel-title-semibold__4cd4c,redesign-channel-title-semibold__8429b
classificationContainer_ee7986,classificationContainer_dce6f2
movedTable__31aca,movedTable_dbcb19
copyButton_abdc98,copyButton_d9c172
title_c76893,title_e0415b
justifyStart__42744,justifyStart__6f8c8
inviteIcon__6cf04,inviteIcon__62a23
text-lg-medium_f31295,text-lg-medium__9c417
notConnectedChannelName__163f8,notConnectedChannelName__686a5
promoText__62b52,promoText__4a115
key__06fe6,key__6a8d9
newBadgeText__40f0a,newBadgeText_adcb59
popoutTop__95a2d,popoutTop_cda645
container_cca8a1,container__05026
settingCard__00567,settingCard__9b0ad
disclaimer_ede4bd,disclaimer_cc94bc
avatarContainer_bfa2ae,avatarContainer__34221
guildBadge__36827,guildBadge__9c5ba
container__68284,container__77df8
container__6b920,container__66356
moderatedCheckbox__3816a,moderatedCheckbox_fc9e49
nameContainer_bcb94f,nameContainer__6270b
roleTooltipSafetyContainer__85e04,roleTooltipSafetyContainer__318a9
hoverCard__5afad,hoverCard__257b5
clampSmall__59b79,clampSmall_bf67b5
previewStep__64000,previewStep_b09f79
applicationsContainer__9bebe,applicationsContainer__556a3
content__59cb4,content__5a6e2
tooltipText_c05683,tooltipText_af6e09
twoColumnFormSection_abc478,twoColumnFormSection__22fa4
guildContainer__9a45a,guildContainer_c9ffdb
bodyText__1a351,bodyText_f90d4c
message__56b52,message_db62c6
confirmButton__44cf6,confirmButton_abb625
textContainer__78096,textContainer__34535
wrapper__17be1,wrapper_caec92
iconGroup_bde68b,iconGroup__3ad69
withUpsell__4c2e4,withUpsell__70b12
infoIconContainer__59e19,infoIconContainer_f774f0
overflow__87fe8,overflow__993fa
selected__93d53,selected__2b301
welcomeCTAButton__337d7,welcomeCTAButton__6c0d5
paginationVideoOverlay__0a905,paginationVideoOverlay__03dc6
description_d06f46,description__44b44
tableWrapper_ff62ad,tableWrapper_e44df5
emojiLabel__52c02,emojiLabel__8dca4
mainContainer__26c14,mainContainer__40854
createButton__7f81a,createButton__7d9f2
activityCharacterWumpus__881fc,activityCharacterWumpus__3b890
durationContainer__3d061,durationContainer__87883
bannedUserAvatar__88850,bannedUserAvatar__38fa7
subtitle__97ee0,subtitle__5074a
icon__3a370,icon__2b213
tier1AccountCreditHeader__8bdaf,tier1AccountCreditHeader__369b4
flexAlignEnd__82138,flexAlignEnd__982ca
content__25fc5,content__4dd1a
valuePill__9d21a,valuePill__75168
requirementFailure__43797,requirementFailure__60f97
interactive_a868bc,interactive__3e804
resourceChannelIcon__35698,resourceChannelIcon__71b2f
soundText__51d36,soundText_d8a376
flexContainerRow_faf864,flexContainerRow__6eeb4
ruleContainerLabel__9b6f0,ruleContainerLabel_f6b5ce
userAvatar__11197,userAvatar__47581
contentWrapper__321ed,contentWrapper_e0bb2c
highlightContainer__3b59f,highlightContainer_fc5b8a
errorBlock_a08007,errorBlock_a5509e
background_cb0a80,background__2fff8
headerTitle__22c94,headerTitle__2c8e3
autocompleteArrow__353a5,autocompleteArrow__6156d
emojiInput__4fe54,emojiInput__3270d
addVerificationButton_ab7598,addVerificationButton__21451
topImage__6730c,topImage_d2f2ec
imageUploaderAcronym__7bc67,imageUploaderAcronym__656db
backgroundFallback_f03a68,backgroundFallback__49ca8
descriptionText__30de6,descriptionText_d5a3e7
title__168c4,title_a6b84c
sidebar__05367,sidebar__398fc
userLarge__6c69c,userLarge__1631a
arrowHovered_c94e5a,arrowHovered__12607
pointer__4ee20,pointer__55d7a
fillParent__105b6,fillParent__774d7
metricCard_aee037,metricCard__94ca7
bottomLeft__8cfcd,bottomLeft__137a4
emojiSuggestionButton_fcc89a,emojiSuggestionButton__6cb58
profileBadge22__3c451,profileBadge22_e4866d
background_bca61b,background__9302c
timestampTooltip_af03e9,timestampTooltip__02299
liveIconSpacing__7111d,liveIconSpacing__92cf0
footer__84fb7,footer__8cf41
tooltipBackground__909e8,tooltipBackground_edba47
icon__2c084,icon__35c02
header__74689,header_bbcd27
closeButton__6d7b8,closeButton_b4733a
soundEditContainer__05cfd,soundEditContainer__9fd16
headerLearnMoreLink__7bf4c,headerLearnMoreLink__513fc
bodySmallScreen_cf9956,bodySmallScreen__145d2
markDashSimple_d2e89d,markDashSimple_c378ab
compact__0b450,compact__46c84
benefitLabel_f89ceb,benefitLabel__8b2e8
linkTextContainer_bff18f,linkTextContainer_ce4345
container__8fd9f,container__86c3c
childContainer__4e664,childContainer__3a40c
heading-xxl-medium__01184,heading-xxl-medium_d04772
modalCloseButton__2359d,modalCloseButton_d07482
tooltipText_f4107b,tooltipText_a30edb
animatedPickerTall__0b9c6,animatedPickerTall__367f8
backgroundArtwork_be9f78,backgroundArtwork__209bd
iconUSFlag__15ca5,iconUSFlag_fc50e8
stepContainer__2f6a9,stepContainer_f61e92
mutedChannelsHook__2e4eb,mutedChannelsHook_f1ed13
innerContentWrapper_b59ba5,innerContentWrapper_c5a526
tooltipWrapper_fc3633,tooltipWrapper_ebe928
snowflakes-fall__21238,snowflakes-fall_bb62a8
spineBorderWithGuildIcon_a5c9e8,spineBorderWithGuildIcon__96392
subPanelHeaderBar__383ee,subPanelHeaderBar__38268
clipFormSwitches__432a1,clipFormSwitches_f3530a
metadataContainer__7b316,metadataContainer__1842c
container__5f6cb,container__87529
name_b3f702,name__2b077
placeholderLine_aca439,placeholderLine__5aa5a
regularShopCard__06c2e,regularShopCard_f11e90
heading-sm-normal_ca1a6c,heading-sm-normal_acaf90
assetsSmallImageVoiceChannelWithoutLargeImage__290f2,assetsSmallImageVoiceChannelWithoutLargeImage__4a826
description__583bf,description_b5eb1a
header_c8b51d,header_d750c3
rowAmount_b85667,rowAmount__1376d
verificationLevelHook__5a2f1,verificationLevelHook_f4458b
editingContainer_fc64fa,editingContainer_fdd9ba
icon__2d911,icon_f5ba5c
modalContent__35593,modalContent__34398
description_b50aa5,description_c06f3b
invalidBody_c6fce1,invalidBody_f5d1cd
searchWarning__8f811,searchWarning__9bc0a
header_b5ab54,header__119bc
recentGameContainer_a9ee15,recentGameContainer__8231a
paymentPane__9cf01,paymentPane__541d7
freeLeft__18734,freeLeft__973e2
headerTitleTextContainer_dfcb1e,headerTitleTextContainer__773a9
statusErrorIcon__857d9,statusErrorIcon_d257ba
loadingMore__70c5d,loadingMore__1cd85
spinnerItem_c07231,spinnerItem_a87807
interactiveRow_c5cc02,interactiveRow_bf5ede
messageContentIcon__09152,messageContentIcon__4312a
symbolBackground_e158f2,symbolBackground__014fd
iconBackground_c502c3,iconBackground__07ca4
container__15ddf,container__5130c
button__97e95,button_cb2879
linkedRoleColor__4d7db,linkedRoleColor_b1f4c5
userRowText_d6db4a,userRowText__02dd1
selectedTableRow__20cb8,selectedTableRow_b76b79
selected_bfc68b,selected__52c38
content__6d35c,content_df2299
description__3ea07,description_cd2eef
header__1b4c9,header_be7706
header__2e70d,header_a85d1f
sparkles_a1a400,sparkles_e6b2af
expired__88c83,expired_ebed2c
wumpusImageContainer__5990c,wumpusImageContainer__22112
highlightVideo_fb4655,highlightVideo_f26b63
leftArrow__1d2d5,leftArrow__06d17
clickable__76c8a,clickable__5ea50
container__24643,container__112e9
userPopoutContainer_e3c426,userPopoutContainer__19d3a
container_dc03c3,container_f8ef5d
channelNotice_bbc8e6,channelNotice__4b1b9
photoshop__23769,photoshop_a35613
activityCardUsersHavePlayedText__1decb,activityCardUsersHavePlayedText__7015e
container_aab957,container__1e477
placeholder_dad2ff,placeholder__3f05f
wavingHand_e1ea3f,wavingHand__2d3c7
copyStatsButton__3e018,copyStatsButton__3bb5e
secondaryRow_f2616a,secondaryRow__2ddfb
title__08548,title_b6262d
channelBenefitIcon_e9018a,channelBenefitIcon_c2c87f
header__3c094,header__50e51
sectionSubtitle_aa1e3f,sectionSubtitle__475a6
username_a5a631,username__4f77d
headingContainer__20cd2,headingContainer_c5a73c
modalRoot_ff6aae,modalRoot__53b9c
innerButton__2a740,innerButton__745ab
tryItOutButtons__70c63,tryItOutButtons_d742cf
loadingAnimation__1624a,loadingAnimation_feba48
guestBody_cba5df,guestBody__18369
tier2Animation__8ae40,tier2Animation__83f84
betaTag_fe75c0,betaTag_d93a46
searchLearnMore_bf7b8e,searchLearnMore__17e18
socialLinksDropdownMax__7b8ef,socialLinksDropdownMax__5595d
hideEmoji_afe12d,hideEmoji_a3b1e1
cardsContainer_ba2e82,cardsContainer_cddbb9
container_f7386b,container__24d64
closeButton_ef6f84,closeButton__9e7ed
userPanelInnerThemed__1804b,userPanelInnerThemed_c2aed9
redesign-heading-18-bold__2a199,redesign-heading-18-bold_a00a6f
spriteContainer__5b044,spriteContainer__732c7
applicationIcon_aab64f,applicationIcon__2601b
text-lg-bold_a367ba,text-lg-bold_f58303
channelIcon_f0ef2c,channelIcon_e4e58f
body__115a8,body_a3f618
content_b5d241,content__99022
lineClamp2Plus__9938b,lineClamp2Plus_ccc883
usagePill__0f612,usagePill__703ae
emojiErrorItem_b85c9e,emojiErrorItem_c72fef
confirmationBirthdayBody__596b1,confirmationBirthdayBody__6ee6f
navButton__8646a,navButton_d1c98c
clickable__32f63,clickable__8199d
rolesTable__568ca,rolesTable_a04f49
formColumnLeft_d6b065,formColumnLeft__795cf
characterCount_e55010,characterCount__7e076
description_ed63fc,description_c4372d
placeholderLines__15ed9,placeholderLines_fb476a
newMessagesClear__8268e,newMessagesClear__308be
category__5899b,category__64e21
interactiveBreadcrumb__53d78,interactiveBreadcrumb_aa8742
hoverIconWrapper_c222a3,hoverIconWrapper_e9a7d0
targetMemberRole__7fd6d,targetMemberRole_d0d6b9
redesign-message-preview-normal_faa829,redesign-message-preview-normal_def23c
buttonRow_cb79be,buttonRow__997a6
heading-sm-normal__5f295,heading-sm-normal__35769
channelActivitiesText__40c2c,channelActivitiesText_c0b937
disabled__6d311,disabled__3c8d4
voiceConversationsTitle_bea3a8,voiceConversationsTitle__9af8c
duration__6fc84,duration_efc1d7
pinIcon__2e5b2,pinIcon_a93f74
guildChannelInfoContainer_d29a1f,guildChannelInfoContainer_eab627
hideEmoji__986f4,hideEmoji__2b960
headerText_c9502f,headerText__223ac
freeWrapper__08ead,freeWrapper_fd28b8
divider__9fc54,divider__8d11c
formItem__0c4c4,formItem__38815
heading-xl-bold_d7faef,heading-xl-bold__21f22
circle__2005c,circle__2100f
titleBlurb__464fb,titleBlurb__7751d
archive__2249d,archive__066f8
icon_b5c0c4,icon_e38167
roleTooltipItem__5af5f,roleTooltipItem_d9422d
body_df9987,body_df6446
header__7b420,header__3ab01
title_ba21e7,title__1bf8a
formDivider_d575d3,formDivider__54f70
header__47a27,header__68278
partyMemberKnown_e4d470,partyMemberKnown_d80d14
guildIcon__966de,guildIcon__2e53e
footer__7d05d,footer_aff721
subcategory__9fed8,subcategory__60ef0
previewContainer_c35877,previewContainer_b4b586
modalCloseButton__675c9,modalCloseButton_e80524
obscure__265f5,obscure_daa805
premiumText__769d6,premiumText__0bbb6
content__808b1,content__08178
errorToolbar_c8c0d4,errorToolbar__8a065
graphicPrimary_d0dc7e,graphicPrimary__16fee
staticIcon_bf3453,staticIcon__809c7
loadingSpinner__7a342,loadingSpinner__18328
hiddenExplicit__607a7,hiddenExplicit_e32465
embedThumbnail__468e1,embedThumbnail__1f402
heading-lg-medium__6b3f9,heading-lg-medium_ed9db6
container__1b71e,container_f5b15d
audioTrimmer__86771,audioTrimmer__090d4
h4_b54400,h4__2a89d
testimonial__1b63f,testimonial_fcdae3
launcherOuterContainer__87f86,launcherOuterContainer__4c2c0
content__55121,content__91c8a
rangeHandlePlayheadTrack_c67de2,rangeHandlePlayheadTrack__93d43
disabled__29897,disabled__7f138
dismiss_c7051e,dismiss__09c15
container__64d01,container_ca37a8
noThanksButton_c0ff96,noThanksButton__83d44
button__14fa1,button_e91400
table_c056b8,table__44018
hiddenMessage__74574,hiddenMessage__56d14
resourceImage_db4454,resourceImage__07120
permissionsTable_dcbb49,permissionsTable__17d26
sectionHeader_a844aa,sectionHeader__2f60a
headerLabel_aa0e2b,headerLabel_bd02dc
artContainerBoxShadow__63ecb,artContainerBoxShadow_b9ab36
gameVerifiedIcon_bcd5fc,gameVerifiedIcon__31a94
wrapper__8050d,wrapper_e1f711
loading_fc214d,loading__64684
embedImage_e638a7,embedImage_eb54e3
sparkleTop__8a37e,sparkleTop__2aa41
trialCheckbox__0d8c5,trialCheckbox__48389
deBanner_a78f3b,deBanner_b32076
profileEffectPreview__7a288,profileEffectPreview__9177c
icon__2caf5,icon_b9432f
lookFilled__19298.colorBrand_b2253e,lookFilled__950dd.colorBrand__27d57
infoCardValue__4ff3c,infoCardValue_ba5390
staffBadge__35ce0,staffBadge_d43bea
embedVideoImageComponent__7194f,embedVideoImageComponent__5846c
gatedContent_ba8306,gatedContent__18838
focusTarget_b668ef,focusTarget__49cad
tableHeaderCell__9a3d7,tableHeaderCell__9b1c1
media_c4f903,media_a5d930
learnMoreTipContainer_db605b,learnMoreTipContainer_c18bec
barText__1a44f,barText__32a63
reactionBtn_b81964,reactionBtn__3cb2a
acknowledgementCheckbox_e3a3ac,acknowledgementCheckbox__46403
